task,task_type,model,seed,seq_len,epochs,bsz,primary,metrics_json
IndiaPoliceEvents_docs,multilabel,ModernBERT-base,123,512,5,16,0.5996,"{""eb_f1"": 0.5995983935742972, ""eb_acc"": 0.5562248995983936, ""eb_prec"": 0.8148148148148149, ""eb_rec"": 0.6666666666666666, ""f1_micro"": 0.7239819004524887, ""f1_macro"": 0.6078919255389843, ""primary"": 0.5995983935742972, ""lr"": 2e-05, ""dev_primary"": 0.64975}"
IndiaPoliceEvents_docs,multilabel,ModernBERT-base,123,512,5,16,0.64739,"{""eb_f1"": 0.6473895582329317, ""eb_acc"": 0.610441767068273, ""eb_prec"": 0.818407960199005, ""eb_rec"": 0.7186147186147186, ""f1_micro"": 0.7543859649122807, ""f1_macro"": 0.6604036586399084, ""primary"": 0.6473895582329317, ""lr"": 3e-05, ""dev_primary"": 0.70573}"
IndiaPoliceEvents_docs,multilabel,ModernBERT-base,123,512,5,16,0.62016,"{""eb_f1"": 0.6201550387596899, ""eb_acc"": 0.5901162790697675, ""eb_prec"": 0.8063725490196078, ""eb_rec"": 0.7067099567099567, ""f1_micro"": 0.748898678414097, ""f1_macro"": 0.666890756302521, ""primary"": 0.6201550387596899, ""lr"": 5e-05, ""dev_primary"": 0.69206}"
IndiaPoliceEvents_docs,multilabel,ModernBERT-base,123,512,5,16,0.65123,"{""eb_f1"": 0.651231527093596, ""eb_acc"": 0.6111111111111112, ""eb_prec"": 0.7911111111111111, ""eb_rec"": 0.7510822510822511, ""f1_micro"": 0.7467811158798283, ""f1_macro"": 0.5979826885709238, ""primary"": 0.651231527093596, ""lr"": 8e-05, ""dev_primary"": 0.68898}"
IndiaPoliceEvents_docs,multilabel,ModernBERT-base,124,512,5,16,0.65297,"{""eb_f1"": 0.6529715762273901, ""eb_acc"": 0.6149224806201551, ""eb_prec"": 0.7963470319634703, ""eb_rec"": 0.7435064935064934, ""f1_micro"": 0.7586206896551724, ""f1_macro"": 0.661000310655483, ""primary"": 0.6529715762273901, ""lr"": 3e-05, ""dev_primary"": 0.65302}"
IndiaPoliceEvents_docs,multilabel,ModernBERT-base,125,512,5,16,0.59286,"{""eb_f1"": 0.5928571428571429, ""eb_acc"": 0.545625, ""eb_prec"": 0.8735632183908046, ""eb_rec"": 0.6158008658008659, ""f1_micro"": 0.6763285024154589, ""f1_macro"": 0.5201598401598402, ""primary"": 0.5928571428571429, ""lr"": 3e-05, ""dev_primary"": 0.59649}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd,123,512,5,16,0.62471,"{""eb_f1"": 0.6247058823529412, ""eb_acc"": 0.5862745098039216, ""eb_prec"": 0.8236714975845411, ""eb_rec"": 0.6774891774891776, ""f1_micro"": 0.7247706422018348, ""f1_macro"": 0.5338615795968737, ""primary"": 0.6247058823529412, ""lr"": 2e-05, ""dev_primary"": 0.60899}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd,123,512,5,16,0.64125,"{""eb_f1"": 0.64125, ""eb_acc"": 0.6010416666666666, ""eb_prec"": 0.8602150537634408, ""eb_rec"": 0.6785714285714286, ""f1_micro"": 0.7373271889400922, ""f1_macro"": 0.6228427781368958, ""primary"": 0.64125, ""lr"": 3e-05, ""dev_primary"": 0.66247}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd,123,512,5,16,0.65198,"{""eb_f1"": 0.6519841269841269, ""eb_acc"": 0.6160714285714285, ""eb_prec"": 0.8526570048309178, ""eb_rec"": 0.6937229437229437, ""f1_micro"": 0.7465437788018433, ""f1_macro"": 0.5584865134865135, ""primary"": 0.6519841269841269, ""lr"": 5e-05, ""dev_primary"": 0.67289}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd,123,512,5,16,0.64087,"{""eb_f1"": 0.640868454661558, ""eb_acc"": 0.5915708812260536, ""eb_prec"": 0.7762222222222223, ""eb_rec"": 0.7445887445887446, ""f1_micro"": 0.7219917012448133, ""f1_macro"": 0.5572292250233426, ""primary"": 0.640868454661558, ""lr"": 8e-05, ""dev_primary"": 0.68681}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd,124,512,5,16,0.67969,"{""eb_f1"": 0.6796934865900383, ""eb_acc"": 0.64272030651341, ""eb_prec"": 0.8026315789473685, ""eb_rec"": 0.7846320346320346, ""f1_micro"": 0.7627118644067796, ""f1_macro"": 0.6040791819119993, ""primary"": 0.6796934865900383, ""lr"": 8e-05, ""dev_primary"": 0.6953}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd,125,512,5,16,0.63651,"{""eb_f1"": 0.6365079365079365, ""eb_acc"": 0.6061507936507936, ""eb_prec"": 0.8611111111111112, ""eb_rec"": 0.6893939393939394, ""f1_micro"": 0.7557603686635944, ""f1_macro"": 0.6539485993622683, ""primary"": 0.6365079365079365, ""lr"": 8e-05, ""dev_primary"": 0.63784}"
insightCrime,multilabel,ModernBERT-base,123,512,5,8,0.64869,"{""eb_f1"": 0.6486928104575164, ""eb_acc"": 0.6111111111111112, ""eb_prec"": 0.7199074074074073, ""eb_rec"": 0.7016317016317017, ""f1_micro"": 0.6742532005689901, ""f1_macro"": 0.6658099962582024, ""primary"": 0.6486928104575164, ""lr"": 2e-05, ""dev_primary"": 0.67908}"
insightCrime,multilabel,ModernBERT-base,123,512,5,8,0.65902,"{""eb_f1"": 0.659016393442623, ""eb_acc"": 0.6153005464480874, ""eb_prec"": 0.7438162544169611, ""eb_rec"": 0.7138694638694638, ""f1_micro"": 0.6923076923076923, ""f1_macro"": 0.6977912348471506, ""primary"": 0.659016393442623, ""lr"": 3e-05, ""dev_primary"": 0.70776}"
insightCrime,multilabel,ModernBERT-base,123,512,5,8,0.68573,"{""eb_f1"": 0.6857298474945533, ""eb_acc"": 0.6437908496732027, ""eb_prec"": 0.7735191637630662, ""eb_rec"": 0.7331002331002331, ""f1_micro"": 0.7109826589595376, ""f1_macro"": 0.6894503857637498, ""primary"": 0.6857298474945533, ""lr"": 5e-05, ""dev_primary"": 0.71325}"
insightCrime,multilabel,ModernBERT-base,123,512,5,8,0.69477,"{""eb_f1"": 0.6947712418300653, ""eb_acc"": 0.6530501089324618, ""eb_prec"": 0.75, ""eb_rec"": 0.7628205128205129, ""f1_micro"": 0.7164591977869986, ""f1_macro"": 0.7189024096791957, ""primary"": 0.6947712418300653, ""lr"": 8e-05, ""dev_primary"": 0.71755}"
insightCrime,multilabel,ModernBERT-base,124,512,5,8,0.6908,"{""eb_f1"": 0.6908008658008657, ""eb_acc"": 0.6482683982683982, ""eb_prec"": 0.7542955326460481, ""eb_rec"": 0.7604895104895105, ""f1_micro"": 0.7178770949720671, ""f1_macro"": 0.7097920035503883, ""primary"": 0.6908008658008657, ""lr"": 8e-05, ""dev_primary"": 0.71077}"
insightCrime,multilabel,ModernBERT-base,125,512,5,8,0.70131,"{""eb_f1"": 0.7013071895424836, ""eb_acc"": 0.6552287581699346, ""eb_prec"": 0.7588774341351661, ""eb_rec"": 0.7738927738927739, ""f1_micro"": 0.7302904564315352, ""f1_macro"": 0.7345046532652095, ""primary"": 0.7013071895424836, ""lr"": 8e-05, ""dev_primary"": 0.71135}"
insightCrime,multilabel,ConfliBERT-v2-wsd,123,512,5,8,0.66159,"{""eb_f1"": 0.66158940397351, ""eb_acc"": 0.6169977924944813, ""eb_prec"": 0.7508960573476703, ""eb_rec"": 0.708041958041958, ""f1_micro"": 0.6867816091954023, ""f1_macro"": 0.6845389050903818, ""primary"": 0.66158940397351, ""lr"": 2e-05, ""dev_primary"": 0.69876}"
insightCrime,multilabel,ConfliBERT-v2-wsd,123,512,5,8,0.68115,"{""eb_f1"": 0.6811546840958606, ""eb_acc"": 0.6405228758169934, ""eb_prec"": 0.7448275862068966, ""eb_rec"": 0.7412587412587412, ""f1_micro"": 0.7096774193548387, ""f1_macro"": 0.710352094679842, ""primary"": 0.6811546840958606, ""lr"": 3e-05, ""dev_primary"": 0.70939}"
insightCrime,multilabel,ConfliBERT-v2-wsd,123,512,5,8,0.67904,"{""eb_f1"": 0.6790445168295332, ""eb_acc"": 0.6330076004343106, ""eb_prec"": 0.746551724137931, ""eb_rec"": 0.7465034965034965, ""f1_micro"": 0.7086834733893558, ""f1_macro"": 0.7048889275059975, ""primary"": 0.6790445168295332, ""lr"": 5e-05, ""dev_primary"": 0.72212}"
insightCrime,multilabel,ConfliBERT-v2-wsd,123,512,5,8,0.68431,"{""eb_f1"": 0.6843137254901961, ""eb_acc"": 0.6432461873638344, ""eb_prec"": 0.7560553633217993, ""eb_rec"": 0.7412587412587412, ""f1_micro"": 0.7120567375886525, ""f1_macro"": 0.712582901612704, ""primary"": 0.6843137254901961, ""lr"": 8e-05, ""dev_primary"": 0.70658}"
insightCrime,multilabel,ConfliBERT-v2-wsd,124,512,5,8,0.64913,"{""eb_f1"": 0.6491341991341991, ""eb_acc"": 0.6103896103896104, ""eb_prec"": 0.7432273262661955, ""eb_rec"": 0.7027972027972028, ""f1_micro"": 0.6934097421203438, ""f1_macro"": 0.7049132883752784, ""primary"": 0.6491341991341991, ""lr"": 5e-05, ""dev_primary"": 0.70072}"
insightCrime,multilabel,ConfliBERT-v2-wsd,125,512,5,8,0.66383,"{""eb_f1"": 0.6638251366120218, ""eb_acc"": 0.6207650273224044, ""eb_prec"": 0.7473309608540926, ""eb_rec"": 0.7249417249417249, ""f1_micro"": 0.6961483594864479, ""f1_macro"": 0.7039541006610693, ""primary"": 0.6638251366120218, ""lr"": 5e-05, ""dev_primary"": 0.71325}"
satp_relevant,multilabel,ModernBERT-base,123,256,5,16,0.86409,"{""eb_f1"": 0.8640915593705293, ""eb_acc"": 0.8311874105865522, ""eb_prec"": 0.8991416309012875, ""eb_rec"": 0.8619456366237481, ""f1_micro"": 0.8473282442748091, ""f1_macro"": 0.8208096439386331, ""primary"": 0.8640915593705293, ""lr"": 2e-05, ""dev_primary"": 0.88779}"
satp_relevant,multilabel,ModernBERT-base,123,256,5,16,0.87124,"{""eb_f1"": 0.871244635193133, ""eb_acc"": 0.8426323319027182, ""eb_prec"": 0.9090909090909091, ""eb_rec"": 0.8683834048640915, ""f1_micro"": 0.8587786259541985, ""f1_macro"": 0.8260685497527602, ""primary"": 0.871244635193133, ""lr"": 3e-05, ""dev_primary"": 0.88994}"
satp_relevant,multilabel,ModernBERT-base,123,256,5,16,0.88627,"{""eb_f1"": 0.8862660944206009, ""eb_acc"": 0.8605150214592274, ""eb_prec"": 0.9163090128755365, ""eb_rec"": 0.8812589413447783, ""f1_micro"": 0.8723809523809524, ""f1_macro"": 0.8461928393618369, ""primary"": 0.8862660944206009, ""lr"": 5e-05, ""dev_primary"": 0.90575}"
satp_relevant,multilabel,ModernBERT-base,123,256,5,16,0.87039,"{""eb_f1"": 0.8703862660944206, ""eb_acc"": 0.8440629470672388, ""eb_prec"": 0.9120171673819742, ""eb_rec"": 0.8547925608011444, ""f1_micro"": 0.8560311284046692, ""f1_macro"": 0.8226573491831051, ""primary"": 0.8703862660944206, ""lr"": 8e-05, ""dev_primary"": 0.9023}"
satp_relevant,multilabel,ModernBERT-base,124,256,5,16,0.86323,"{""eb_f1"": 0.8632331902718169, ""eb_acc"": 0.8304721030042919, ""eb_prec"": 0.8848354792560801, ""eb_rec"": 0.8726752503576538, ""f1_micro"": 0.845437616387337, ""f1_macro"": 0.8325041615597486, ""primary"": 0.8632331902718169, ""lr"": 5e-05, ""dev_primary"": 0.90704}"
satp_relevant,multilabel,ModernBERT-base,125,256,5,16,0.86681,"{""eb_f1"": 0.8668097281831186, ""eb_acc"": 0.8333333333333334, ""eb_prec"": 0.8898426323319027, ""eb_rec"": 0.8762517882689558, ""f1_micro"": 0.8507462686567164, ""f1_macro"": 0.8347139158870998, ""primary"": 0.8668097281831186, ""lr"": 5e-05, ""dev_primary"": 0.89497}"
satp_relevant,multilabel,ConfliBERT-v2-wsd,123,256,5,16,0.86838,"{""eb_f1"": 0.8683834048640915, ""eb_acc"": 0.8354792560801145, ""eb_prec"": 0.9030172413793104, ""eb_rec"": 0.8705293276108728, ""f1_micro"": 0.8517110266159695, ""f1_macro"": 0.8332688360212394, ""primary"": 0.8683834048640915, ""lr"": 2e-05, ""dev_primary"": 0.87989}"
satp_relevant,multilabel,ConfliBERT-v2-wsd,123,256,5,16,0.87053,"{""eb_f1"": 0.8705293276108725, ""eb_acc"": 0.8369098712446352, ""eb_prec"": 0.9025974025974026, ""eb_rec"": 0.8791130185979971, ""f1_micro"": 0.8549905838041432, ""f1_macro"": 0.8055478702537526, ""primary"": 0.8705293276108725, ""lr"": 3e-05, ""dev_primary"": 0.88908}"
satp_relevant,multilabel,ConfliBERT-v2-wsd,123,256,5,16,0.87797,"{""eb_f1"": 0.8779685264663806, ""eb_acc"": 0.8433476394849786, ""eb_prec"": 0.9030172413793104, ""eb_rec"": 0.8898426323319027, ""f1_micro"": 0.8603351955307262, ""f1_macro"": 0.8456918488315022, ""primary"": 0.8779685264663806, ""lr"": 5e-05, ""dev_primary"": 0.89497}"
satp_relevant,multilabel,ConfliBERT-v2-wsd,123,256,5,16,0.87396,"{""eb_f1"": 0.8739628040057225, ""eb_acc"": 0.8376251788268956, ""eb_prec"": 0.8862660944206009, ""eb_rec"": 0.8955650929899857, ""f1_micro"": 0.8571428571428571, ""f1_macro"": 0.849580366536984, ""primary"": 0.8739628040057225, ""lr"": 8e-05, ""dev_primary"": 0.88563}"
satp_relevant,multilabel,ConfliBERT-v2-wsd,124,256,5,16,0.86624,"{""eb_f1"": 0.8662374821173103, ""eb_acc"": 0.8347639484978541, ""eb_prec"": 0.9012875536480687, ""eb_rec"": 0.8619456366237482, ""f1_micro"": 0.8489483747609943, ""f1_macro"": 0.8298243871643262, ""primary"": 0.8662374821173103, ""lr"": 5e-05, ""dev_primary"": 0.90057}"
satp_relevant,multilabel,ConfliBERT-v2-wsd,125,256,5,16,0.8691,"{""eb_f1"": 0.869098712446352, ""eb_acc"": 0.8390557939914163, ""eb_prec"": 0.896551724137931, ""eb_rec"": 0.8748211731044349, ""f1_micro"": 0.8549905838041432, ""f1_macro"": 0.8208885065943757, ""primary"": 0.869098712446352, ""lr"": 5e-05, ""dev_primary"": 0.89425}"
cameo_class,multiclass,ModernBERT-base,123,256,5,16,0.7744,"{""acc"": 0.7893569844789357, ""f1_micro"": 0.7893569844789357, ""f1_macro"": 0.7743999622476065, ""primary"": 0.7743999622476065, ""lr"": 2e-05, ""dev_primary"": 0.91575}"
cameo_class,multiclass,ModernBERT-base,123,256,5,16,0.80727,"{""acc"": 0.8248337028824834, ""f1_micro"": 0.8248337028824834, ""f1_macro"": 0.80727048424238, ""primary"": 0.80727048424238, ""lr"": 3e-05, ""dev_primary"": 0.95722}"
cameo_class,multiclass,ModernBERT-base,123,256,5,16,0.84421,"{""acc"": 0.8536585365853658, ""f1_micro"": 0.8536585365853658, ""f1_macro"": 0.8442055754472427, ""primary"": 0.8442055754472427, ""lr"": 5e-05, ""dev_primary"": 0.96367}"
cameo_class,multiclass,ModernBERT-base,123,256,5,16,0.87367,"{""acc"": 0.8802660753880266, ""f1_micro"": 0.8802660753880266, ""f1_macro"": 0.8736737752000167, ""primary"": 0.8736737752000167, ""lr"": 8e-05, ""dev_primary"": 0.98335}"
cameo_class,multiclass,ModernBERT-base,124,256,5,16,0.85769,"{""acc"": 0.8691796008869179, ""f1_micro"": 0.8691796008869179, ""f1_macro"": 0.8576869898498563, ""primary"": 0.8576869898498563, ""lr"": 8e-05, ""dev_primary"": 0.97913}"
cameo_class,multiclass,ModernBERT-base,125,256,5,16,0.87725,"{""acc"": 0.88470066518847, ""f1_micro"": 0.88470066518847, ""f1_macro"": 0.877245222984848, ""primary"": 0.877245222984848, ""lr"": 8e-05, ""dev_primary"": 0.96275}"
cameo_class,multiclass,ConfliBERT-v2-wsd,123,256,5,16,0.759,"{""acc"": 0.7671840354767184, ""f1_micro"": 0.7671840354767184, ""f1_macro"": 0.7590048942641174, ""primary"": 0.7590048942641174, ""lr"": 2e-05, ""dev_primary"": 0.89003}"
cameo_class,multiclass,ConfliBERT-v2-wsd,123,256,5,16,0.83285,"{""acc"": 0.8403547671840355, ""f1_micro"": 0.8403547671840355, ""f1_macro"": 0.8328462137735289, ""primary"": 0.8328462137735289, ""lr"": 3e-05, ""dev_primary"": 0.93287}"
cameo_class,multiclass,ConfliBERT-v2-wsd,123,256,5,16,0.85687,"{""acc"": 0.8625277161862528, ""f1_micro"": 0.8625277161862528, ""f1_macro"": 0.8568742199670869, ""primary"": 0.8568742199670869, ""lr"": 5e-05, ""dev_primary"": 0.9657}"
cameo_class,multiclass,ConfliBERT-v2-wsd,123,256,5,16,0.89044,"{""acc"": 0.8980044345898004, ""f1_micro"": 0.8980044345898004, ""f1_macro"": 0.8904446430762221, ""primary"": 0.8904446430762221, ""lr"": 8e-05, ""dev_primary"": 0.97838}"
cameo_class,multiclass,ConfliBERT-v2-wsd,124,256,5,16,0.87127,"{""acc"": 0.8780487804878049, ""f1_micro"": 0.8780487804878049, ""f1_macro"": 0.8712657243957105, ""primary"": 0.8712657243957105, ""lr"": 8e-05, ""dev_primary"": 0.97478}"
cameo_class,multiclass,ConfliBERT-v2-wsd,125,256,5,16,0.87758,"{""acc"": 0.88470066518847, ""f1_micro"": 0.88470066518847, ""f1_macro"": 0.8775785736578033, ""primary"": 0.8775785736578033, ""lr"": 8e-05, ""dev_primary"": 0.97372}"
cameo_ner,ner,ModernBERT-base,123,128,5,16,0.43436,"{""f1_micro"": 0.43436499466382067, ""f1_macro"": 0.3094210976770407, ""precision"": 0.4127789046653144, ""recall"": 0.4583333333333333, ""acc"": 0.8568531350346459, ""primary"": 0.43436499466382067, ""lr"": 2e-05, ""dev_primary"": 0.50663}"
cameo_ner,ner,ModernBERT-base,123,128,5,16,0.53104,"{""f1_micro"": 0.531038080333855, ""f1_macro"": 0.44377639936066354, ""precision"": 0.4946550048590865, ""recall"": 0.5731981981981982, ""acc"": 0.8828798377556194, ""primary"": 0.531038080333855, ""lr"": 3e-05, ""dev_primary"": 0.62535}"
cameo_ner,ner,ModernBERT-base,123,128,5,16,0.60659,"{""f1_micro"": 0.6065911431513904, ""f1_macro"": 0.4864820876970599, ""precision"": 0.5588235294117647, ""recall"": 0.6632882882882883, ""acc"": 0.8953861754267365, ""primary"": 0.6065911431513904, ""lr"": 5e-05, ""dev_primary"": 0.63302}"
cameo_ner,ner,ModernBERT-base,123,128,5,16,0.67318,"{""f1_micro"": 0.6731813246471227, ""f1_macro"": 0.5753414810512437, ""precision"": 0.649895178197065, ""recall"": 0.6981981981981982, ""acc"": 0.911864120331249, ""primary"": 0.6731813246471227, ""lr"": 8e-05, ""dev_primary"": 0.73607}"
cameo_ner,ner,ModernBERT-base,124,128,5,16,0.67879,"{""f1_micro"": 0.6787878787878788, ""f1_macro"": 0.6152715319258834, ""precision"": 0.6645091693635383, ""recall"": 0.6936936936936937, ""acc"": 0.9087375359134696, ""primary"": 0.6787878787878788, ""lr"": 8e-05, ""dev_primary"": 0.7145}"
cameo_ner,ner,ModernBERT-base,125,128,5,16,0.59289,"{""f1_micro"": 0.592885375494071, ""f1_macro"": 0.5311846075603351, ""precision"": 0.594563986409966, ""recall"": 0.5912162162162162, ""acc"": 0.8917525773195877, ""primary"": 0.592885375494071, ""lr"": 8e-05, ""dev_primary"": 0.65865}"
cameo_ner,ner,ConfliBERT-v2-wsd,123,128,5,16,0.43925,"{""f1_micro"": 0.4392475851550585, ""f1_macro"": 0.322640797645861, ""precision"": 0.40037071362372567, ""recall"": 0.4864864864864865, ""acc"": 0.8573601487240156, ""primary"": 0.4392475851550585, ""lr"": 2e-05, ""dev_primary"": 0.48556}"
cameo_ner,ner,ConfliBERT-v2-wsd,123,128,5,16,0.46911,"{""f1_micro"": 0.46910994764397906, ""f1_macro"": 0.35663863414413344, ""precision"": 0.4383561643835616, ""recall"": 0.5045045045045045, ""acc"": 0.866401892851107, ""primary"": 0.46910994764397906, ""lr"": 3e-05, ""dev_primary"": 0.53112}"
cameo_ner,ner,ConfliBERT-v2-wsd,123,128,5,16,0.4946,"{""f1_micro"": 0.49460043196544273, ""f1_macro"": 0.37539267437357976, ""precision"": 0.475103734439834, ""recall"": 0.5157657657657657, ""acc"": 0.8702044955213791, ""primary"": 0.49460043196544273, ""lr"": 5e-05, ""dev_primary"": 0.5864}"
cameo_ner,ner,ConfliBERT-v2-wsd,123,128,5,16,0.57872,"{""f1_micro"": 0.5787187839305103, ""f1_macro"": 0.5037641089365227, ""precision"": 0.5587002096436059, ""recall"": 0.6002252252252253, ""acc"": 0.8892175088727395, ""primary"": 0.5787187839305103, ""lr"": 8e-05, ""dev_primary"": 0.66084}"
cameo_ner,ner,ConfliBERT-v2-wsd,124,128,5,16,0.61853,"{""f1_micro"": 0.6185344827586208, ""f1_macro"": 0.4992837739983742, ""precision"": 0.5929752066115702, ""recall"": 0.6463963963963963, ""acc"": 0.9008788237282407, ""primary"": 0.6185344827586208, ""lr"": 8e-05, ""dev_primary"": 0.65527}"
cameo_ner,ner,ConfliBERT-v2-wsd,125,128,5,16,0.62935,"{""f1_micro"": 0.6293478260869565, ""f1_macro"": 0.5383568939353623, ""precision"": 0.6081932773109243, ""recall"": 0.652027027027027, ""acc"": 0.9058644583403752, ""primary"": 0.6293478260869565, ""lr"": 8e-05, ""dev_primary"": 0.66667}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,123,128,5,16,0.64353,"{""eb_f1"": 0.6435254803675856, ""eb_acc"": 0.6319966583124477, ""eb_prec"": 0.7957317073170732, ""eb_rec"": 0.7497570456754131, ""f1_micro"": 0.7871853546910755, ""f1_macro"": 0.7179193875074903, ""primary"": 0.6435254803675856, ""lr"": 2e-05, ""dev_primary"": 0.57716}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,123,128,5,16,0.65988,"{""eb_f1"": 0.6598827470686767, ""eb_acc"": 0.6503350083752093, ""eb_prec"": 0.8047188755020079, ""eb_rec"": 0.7628765792031099, ""f1_micro"": 0.801377726750861, ""f1_macro"": 0.729256453017828, ""primary"": 0.6598827470686767, ""lr"": 3e-05, ""dev_primary"": 0.57544}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,123,128,5,16,0.67275,"{""eb_f1"": 0.6727506426735218, ""eb_acc"": 0.6632390745501285, ""eb_prec"": 0.831765935214211, ""eb_rec"": 0.7628765792031097, ""f1_micro"": 0.8110599078341014, ""f1_macro"": 0.758846074775138, ""primary"": 0.6727506426735218, ""lr"": 5e-05, ""dev_primary"": 0.59813}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,123,128,5,16,0.64675,"{""eb_f1"": 0.6467499999999999, ""eb_acc"": 0.6375, ""eb_prec"": 0.7981651376146789, ""eb_rec"": 0.7580174927113703, ""f1_micro"": 0.7968036529680366, ""f1_macro"": 0.7579668484241849, ""primary"": 0.6467499999999999, ""lr"": 8e-05, ""dev_primary"": 0.59548}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,124,128,5,16,0.66955,"{""eb_f1"": 0.6695462478184991, ""eb_acc"": 0.6618673647469459, ""eb_prec"": 0.8436819172113289, ""eb_rec"": 0.7473275024295432, ""f1_micro"": 0.8140350877192982, ""f1_macro"": 0.7750568269949377, ""primary"": 0.6695462478184991, ""lr"": 5e-05, ""dev_primary"": 0.59719}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,125,128,5,16,0.65544,"{""eb_f1"": 0.6554430379746835, ""eb_acc"": 0.648945147679325, ""eb_prec"": 0.8151609553478711, ""eb_rec"": 0.7541302235179785, ""f1_micro"": 0.8013856812933026, ""f1_macro"": 0.7525517598343685, ""primary"": 0.6554430379746835, ""lr"": 5e-05, ""dev_primary"": 0.59252}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd,123,128,5,16,0.64793,"{""eb_f1"": 0.6479318734793188, ""eb_acc"": 0.6394971613949716, ""eb_prec"": 0.7745940783190066, ""eb_rec"": 0.7740524781341108, ""f1_micro"": 0.7932960893854749, ""f1_macro"": 0.7332406027142154, ""primary"": 0.6479318734793188, ""lr"": 2e-05, ""dev_primary"": 0.57192}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd,123,128,5,16,0.65822,"{""eb_f1"": 0.6582222222222224, ""eb_acc"": 0.6511111111111111, ""eb_prec"": 0.8662053056516724, ""eb_rec"": 0.716715257531584, ""f1_micro"": 0.8053204353083434, ""f1_macro"": 0.7498200617967482, ""primary"": 0.6582222222222224, ""lr"": 3e-05, ""dev_primary"": 0.57142}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd,123,128,5,16,0.67069,"{""eb_f1"": 0.6706896551724139, ""eb_acc"": 0.6629720853858784, ""eb_prec"": 0.7929875120076848, ""eb_rec"": 0.7949465500485909, ""f1_micro"": 0.8084632516703786, ""f1_macro"": 0.7653408130266406, ""primary"": 0.6706896551724139, ""lr"": 5e-05, ""dev_primary"": 0.60101}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd,123,128,5,16,0.67555,"{""eb_f1"": 0.6755496921723834, ""eb_acc"": 0.6688654353562006, ""eb_prec"": 0.8615725359911406, ""eb_rec"": 0.7439261418853256, ""f1_micro"": 0.8170011806375442, ""f1_macro"": 0.7759193354234102, ""primary"": 0.6755496921723834, ""lr"": 8e-05, ""dev_primary"": 0.6063}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd,124,128,5,16,0.70009,"{""eb_f1"": 0.7000888888888888, ""eb_acc"": 0.692888888888889, ""eb_prec"": 0.8704918032786885, ""eb_rec"": 0.7648202137998057, ""f1_micro"": 0.8276670574443142, ""f1_macro"": 0.7782014636344723, ""primary"": 0.7000888888888888, ""lr"": 8e-05, ""dev_primary"": 0.59704}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd,125,128,5,16,0.67598,"{""eb_f1"": 0.675982905982906, ""eb_acc"": 0.6675213675213675, ""eb_prec"": 0.8307453416149069, ""eb_rec"": 0.7662779397473275, ""f1_micro"": 0.8125, ""f1_macro"": 0.74943699299622, ""primary"": 0.675982905982906, ""lr"": 8e-05, ""dev_primary"": 0.5881}"
20news,binary,ModernBERT-base,123,512,5,16,0.79735,"{""acc"": 0.9471587891662241, ""f1_micro"": 0.9471587891662241, ""f1_macro"": 0.8834853313847733, ""f1"": 0.7973523421588594, ""mcc"": 0.7695782384011436, ""primary"": 0.7973523421588594, ""lr"": 2e-05, ""dev_primary"": 0.82847}"
20news,binary,ModernBERT-base,123,512,5,16,0.80082,"{""acc"": 0.9482209240573553, ""f1_micro"": 0.9482209240573553, ""f1_macro"": 0.8855298986639466, ""f1"": 0.8008171603677222, ""mcc"": 0.7739288271209652, ""primary"": 0.8008171603677222, ""lr"": 3e-05, ""dev_primary"": 0.8117}"
20news,binary,ModernBERT-base,123,512,5,16,0.80527,"{""acc"": 0.9490175252257037, ""f1_micro"": 0.9490175252257037, ""f1_macro"": 0.887971472289412, ""f1"": 0.8052738336713996, ""mcc"": 0.7782558553078222, ""primary"": 0.8052738336713996, ""lr"": 5e-05, ""dev_primary"": 0.83394}"
20news,binary,ModernBERT-base,123,512,5,16,0.80631,"{""acc"": 0.9478226234731811, ""f1_micro"": 0.9478226234731811, ""f1_macro"": 0.888079464564732, ""f1"": 0.8063085263676688, ""mcc"": 0.7768368034805648, ""primary"": 0.8063085263676688, ""lr"": 8e-05, ""dev_primary"": 0.8223}"
