task,task_type,model,seed,seq_len,epochs,bsz,primary,metrics_json
IndiaPoliceEvents_sents,multilabel,ConfliBERT,125,128,5,16,0.67056,"{""eb_f1"": 0.6705638777250033, ""eb_acc"": 0.6619778346121057, ""eb_prec"": 0.8201754385964911, ""eb_rec"": 0.7653061224489796, ""f1_micro"": 0.8077803203661327, ""f1_macro"": 0.762277187607804, ""primary"": 0.6705638777250033}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,123,128,5,16,0.65282,"{""eb_f1"": 0.6528218694885362, ""eb_acc"": 0.6419753086419753, ""eb_prec"": 0.8457207207207208, ""eb_rec"": 0.7191448007774539, ""f1_micro"": 0.7947494033412887, ""f1_macro"": 0.7247384745250358, ""primary"": 0.6528218694885362}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,124,128,5,16,0.6613,"{""eb_f1"": 0.6613016710642041, ""eb_acc"": 0.6525945470536499, ""eb_prec"": 0.8477777777777779, ""eb_rec"": 0.7288629737609329, ""f1_micro"": 0.8023668639053254, ""f1_macro"": 0.7550057216289814, ""primary"": 0.6613016710642041}"
IndiaPoliceEvents_sents,multilabel,ModernBERT-base,125,128,5,16,0.65738,"{""eb_f1"": 0.6573839662447256, ""eb_acc"": 0.649367088607595, ""eb_prec"": 0.8147574819401444, ""eb_rec"": 0.7551020408163265, ""f1_micro"": 0.8013856812933026, ""f1_macro"": 0.7439610412268078, ""primary"": 0.6573839662447256}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2,123,128,5,16,0.65865,"{""eb_f1"": 0.6586486486486486, ""eb_acc"": 0.65, ""eb_prec"": 0.8751472320376914, ""eb_rec"": 0.7079689018464529, ""f1_micro"": 0.8024242424242424, ""f1_macro"": 0.748776449611557, ""primary"": 0.6586486486486486}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2,124,128,5,16,0.65733,"{""eb_f1"": 0.6573264781491003, ""eb_acc"": 0.6491002570694088, ""eb_prec"": 0.821656050955414, ""eb_rec"": 0.7478134110787172, ""f1_micro"": 0.8027681660899654, ""f1_macro"": 0.7617780845759652, ""primary"": 0.6573264781491003}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2,125,128,5,16,0.63581,"{""eb_f1"": 0.6358119658119659, ""eb_acc"": 0.6239316239316239, ""eb_prec"": 0.8077742279020234, ""eb_rec"": 0.7215743440233237, ""f1_micro"": 0.7789473684210526, ""f1_macro"": 0.6793051987389117, ""primary"": 0.6358119658119659}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT,123,512,5,16,0.63492,"{""eb_f1"": 0.6349206349206349, ""eb_acc"": 0.5952380952380952, ""eb_prec"": 0.808457711442786, ""eb_rec"": 0.7186147186147186, ""f1_micro"": 0.7445887445887446, ""f1_macro"": 0.6418856904463912, ""primary"": 0.6349206349206349}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT,124,512,5,16,0.68181,"{""eb_f1"": 0.6818129661503154, ""eb_acc"": 0.643574297188755, ""eb_prec"": 0.8695652173913043, ""eb_rec"": 0.7283549783549783, ""f1_micro"": 0.7873303167420814, ""f1_macro"": 0.6926977242766716, ""primary"": 0.6818129661503154}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT,125,512,5,16,0.67269,"{""eb_f1"": 0.6726907630522088, ""eb_acc"": 0.6405622489959839, ""eb_prec"": 0.8357843137254902, ""eb_rec"": 0.7402597402597402, ""f1_micro"": 0.7860262008733624, ""f1_macro"": 0.7340183297630105, ""primary"": 0.6726907630522088}"
